Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
A6,Audi, 15.12.2023, POLOGNE,4 389 €,DIESEL,306 000 KM,2005,AUTOMATIQUE,72-605
Serie 1,Bmw, 15.12.2023, POLOGNE,5 659 €,DIESEL,248 000 KM,2011,MANUELLE,72-605
Ceed sw,Kia, 15.12.2023, POLOGNE,19 750 €,ESSENCE,38 600 KM,2021,MANUELLE,72-605
Ct,Lexus, 15.12.2023, POLOGNE,21 898 €,HYBRIDE,43 349 KM,2020,AUTOMATIQUE,72-605
C4 picasso,Citroen, 15.12.2023, POLOGNE,11 527 €,ESSENCE,83 000 KM,2018,MANUELLE,72-605
Golf sw,Volkswagen, 15.12.2023, POLOGNE,17 325 €,ESSENCE,29 500 KM,2019,MANUELLE,72-605
Passat variant,Volkswagen, 16.12.2023, POLOGNE,15 523 €,ESSENCE,187 000 KM,2018,AUTOMATIQUE,72-605
Serie 3 touring,Bmw, 16.12.2023, POLOGNE,15 684 €,DIESEL,81 970 KM,2017,AUTOMATIQUE,72-605
Caddy,Volkswagen, 16.12.2023, POLOGNE,4 089 €,DIESEL,294 000 KM,2009,AUTOMATIQUE,72-605
Avensis,Toyota, 16.12.2023, POLOGNE,8 547 €,ESSENCE,207 000 KM,2011,MANUELLE,72-605
C5,Citroen, 17.12.2023, POLOGNE,2 194 €,DIESEL,220 000 KM,2007,MANUELLE,72-605
Fiesta,Ford, 17.12.2023, POLOGNE,3 996 €,ESSENCE,222 033 KM,2009,MANUELLE,72-605
Classe cla,Mercedes, 18.12.2023, POLOGNE,18 249 €,ESSENCE,216 000 KM,2016,AUTOMATIQUE,72-605
Qashqai,Nissan, 18.12.2023, POLOGNE,19 288 €,DIESEL,110 000 KM,2018,MANUELLE,72-605
Ranger,Ford, 18.12.2023, POLOGNE,76 228 €,DIESEL,31 700 KM,2019,AUTOMATIQUE,72-605
Serie 3,Bmw, 19.12.2023, POLOGNE,1 120 €,ESSENCE,215 000 KM,2002,MANUELLE,72-605
X5,Bmw, 19.12.2023, POLOGNE,26 102 €,DIESEL,125 000 KM,2015,AUTOMATIQUE,72-605
Serie 3,Bmw, 19.12.2023, POLOGNE,3 835 €,ESSENCE,233 663 KM,2002,MANUELLE,72-605
Fabia,Skoda, 19.12.2023, POLOGNE,3 904 €,ESSENCE,121 000 KM,2011,MANUELLE,72-605
6,Mazda, 19.12.2023, POLOGNE,2 772 €,DIESEL,237 000 KM,2010,MANUELLE,72-605
Classe e,Mercedes, 19.12.2023, POLOGNE,9 240 €,ESSENCE,280 000 KM,2012,AUTOMATIQUE,72-605
Xc90,Volvo, 20.12.2023, POLOGNE,6 352 €,DIESEL,356 900 KM,2007,AUTOMATIQUE,72-605
Enyaq,Skoda, 20.12.2023, POLOGNE,48 509 €,ELECTRIQUE,86 000 KM,2022,AUTOMATIQUE,72-605
Focus,Ford, 20.12.2023, POLOGNE,8 362 €,ESSENCE,170 000 KM,2016,MANUELLE,72-605
C-hr,Toyota, 20.12.2023, POLOGNE,17 763 €,HYBRIDE,107 000 KM,2016,AUTOMATIQUE,72-605
Enyaq,Skoda, 20.12.2023, POLOGNE,55 439 €,ELECTRIQUE,86 000 KM,2022,AUTOMATIQUE,72-605
Mondeo,Ford, 20.12.2023, POLOGNE,17 625 €,DIESEL,223 000 KM,2019,AUTOMATIQUE,72-605
Vito,Mercedes, 20.12.2023, POLOGNE,14 068 €,DIESEL,193 000 KM,2017,MANUELLE,72-605
Toledo,Seat, 20.12.2023, POLOGNE,1 732 €,DIESEL,244 000 KM,2006,MANUELLE,72-605
Grande punto,Fiat, 20.12.2023, POLOGNE,1 894 €,ESSENCE,209 000 KM,2009,MANUELLE,72-605
Classe s,Mercedes, 21.12.2023, POLOGNE,11 504 €,DIESEL,289 000 KM,2007,AUTOMATIQUE,72-605
Serie 5,Bmw, 21.12.2023, POLOGNE,46 106 €,HYBRIDE,67 492 KM,2022,AUTOMATIQUE,72-605
S-max,Ford, 21.12.2023, POLOGNE,15 384 €,ESSENCE,209 000 KM,2017,MANUELLE,72-605
Octavia,Skoda, 21.12.2023, POLOGNE,3 673 €,DIESEL,265 000 KM,2006,AUTOMATIQUE,72-605
Meriva,Opel, 21.12.2023, POLOGNE,3 904 €,DIESEL,183 000 KM,2011,MANUELLE,72-605
Xc90,Volvo, 21.12.2023, POLOGNE,36 543 €,DIESEL,182 000 KM,2015,AUTOMATIQUE,72-605
6 break,Mazda, 21.12.2023, POLOGNE,9 910 €,DIESEL,185 125 KM,2014,AUTOMATIQUE,72-605
Model 3,Tesla, 21.12.2023, POLOGNE,34 603 €,ELECTRIQUE,85 000 KM,2019,AUTOMATIQUE,72-605
A4,Audi, 22.12.2023, POLOGNE,6 884 €,ESSENCE,198 000 KM,2008,AUTOMATIQUE,72-605
Scenic,Renault, 22.12.2023, POLOGNE,11 462 €,DIESEL,250 112 KM,2018,MANUELLE,72-605
Talisman,Renault, 22.12.2023, POLOGNE,10 926 €,DIESEL,267 618 KM,2016,MANUELLE,72-605
Berlingo,Citroen, 22.12.2023, POLOGNE,1 825 €,DIESEL,299 818 KM,2005,MANUELLE,72-605
Serie 5,Bmw, 22.12.2023, POLOGNE,7 808 €,ESSENCE,290 000 KM,2009,AUTOMATIQUE,72-605
Octavia combi,Skoda, 22.12.2023, POLOGNE,8 847 €,DIESEL,245 000 KM,2016,MANUELLE,72-605
Xc60,Volvo, 22.12.2023, POLOGNE,35 712 €,DIESEL,183 000 KM,2020,AUTOMATIQUE,72-605
Cr-v,Honda, 22.12.2023, POLOGNE,12 612 €,DIESEL,204 000 KM,2014,MANUELLE,72-605
Classe b,Mercedes, 23.12.2023, POLOGNE,3 280 €,DIESEL,267 000 KM,2006,MANUELLE,72-605
Yaris,Toyota, 23.12.2023, POLOGNE,13 397 €,HYBRIDE,73 419 KM,2018,AUTOMATIQUE,72-605
Mustang,Ford, 23.12.2023, POLOGNE,30 029 €,ESSENCE,48 705 KM,2008,MANUELLE,72-605
Classe cls,Mercedes, 24.12.2023, POLOGNE,16 146 €,DIESEL,335 084 KM,2011,AUTOMATIQUE,72-605
Touran,Volkswagen, 24.12.2023, POLOGNE,4 223 €,DIESEL,230 000 KM,2007,AUTOMATIQUE,72-605
Vivaro,Opel, 24.12.2023, POLOGNE,15 546 €,DIESEL,196 000 KM,2015,MANUELLE,72-605
A5,Audi, 25.12.2023, POLOGNE,48 869 €,ESSENCE,1 819 KM,2022,AUTOMATIQUE,72-605
Classe glk,Mercedes, 25.12.2023, POLOGNE,9 910 €,DIESEL,259 546 KM,2008,AUTOMATIQUE,72-605
Passat,Volkswagen, 25.12.2023, POLOGNE,9 679 €,DIESEL,232 500 KM,2013,AUTOMATIQUE,72-605
Coupe,Hyundai, 27.12.2023, POLOGNE,924 €,GPL,256 000 KM,2004,MANUELLE,72-605
Astra break,Opel, 28.12.2023, POLOGNE,1 386 €,DIESEL,299 850 KM,2008,MANUELLE,72-605
Octavia combi,Skoda, 28.12.2023, POLOGNE,4 273 €,DIESEL,345 551 KM,2009,MANUELLE,72-605
3,Mazda, 28.12.2023, POLOGNE,3 003 €,ESSENCE,305 000 KM,2007,MANUELLE,72-605
Classe e,Mercedes, 29.12.2023, POLOGNE,11 203 €,DIESEL,247 000 KM,2012,AUTOMATIQUE,72-605
Scenic xmod,Renault, 29.12.2023, POLOGNE,6 745 €,DIESEL,192 000 KM,2014,MANUELLE,72-605
Passat,Volkswagen, 29.12.2023, POLOGNE,1 409 €,ESSENCE,260 000 KM,2000,MANUELLE,72-605
Galaxy,Ford, 29.12.2023, POLOGNE,4 943 €,DIESEL,247 000 KM,2006,MANUELLE,72-605
S-max,Ford, 29.12.2023, POLOGNE,4 989 €,ESSENCE,267 000 KM,2007,MANUELLE,72-605
V50,Volvo, 29.12.2023, POLOGNE,3 234 €,DIESEL,267 000 KM,2007,MANUELLE,72-605
Croma,Fiat, 29.12.2023, POLOGNE,2 656 €,DIESEL,177 000 KM,2006,MANUELLE,72-605
Altea,Seat, 29.12.2023, POLOGNE,3 072 €,ESSENCE,212 000 KM,2006,MANUELLE,72-605
I10,Hyundai, 29.12.2023, POLOGNE,3 211 €,ESSENCE,76 000 KM,2009,MANUELLE,72-605
I30,Hyundai, 30.12.2023, POLOGNE,8 986 €,DIESEL,230 000 KM,2017,MANUELLE,72-605
Classe e,Mercedes, 31.12.2023, POLOGNE,5 197 €,ESSENCE,187 000 KM,2005,MANUELLE,72-605
Accord,Honda, 31.12.2023, POLOGNE,4 320 €,ESSENCE,299 000 KM,2006,AUTOMATIQUE,72-605
I10,Hyundai, 31.12.2023, POLOGNE,2 402 €,ESSENCE,157 800 KM,2009,MANUELLE,72-605
Golf sw,Volkswagen, 31.12.2023, POLOGNE,1 224 €,DIESEL,407 000 KM,2001,MANUELLE,72-605
Caddy,Volkswagen, 31.12.2023, POLOGNE,8 062 €,DIESEL,138 000 KM,2013,MANUELLE,72-605
Avensis break,Toyota, 02.01.2024, POLOGNE,2 033 €,DIESEL,375 500 KM,2006,MANUELLE,72-605
Commander,Jeep, 02.01.2024, POLOGNE,8 893 €,GPL,183 000 KM,2007,AUTOMATIQUE,72-605
Camaro,Chevrolet, 02.01.2024, POLOGNE,32 339 €,ESSENCE,78 500 KM,2019,AUTOMATIQUE,72-605
Captiva,Chevrolet, 02.01.2024, POLOGNE,9 009 €,DIESEL,145 000 KM,2012,MANUELLE,72-605
A6,Audi, 03.01.2024, POLOGNE,13 028 €,DIESEL,232 000 KM,2012,AUTOMATIQUE,72-605
Civic,Honda, 03.01.2024, POLOGNE,17 070 €,ESSENCE,137 000 KM,2017,MANUELLE,72-605
Focus sw,Ford, 03.01.2024, POLOGNE,2 656 €,ESSENCE,230 000 KM,2005,MANUELLE,72-605
Corsa,Opel, 03.01.2024, POLOGNE,878 €,ESSENCE,120 000 KM,2001,AUTOMATIQUE,72-605
Classe s,Mercedes, 24.05.2023, POLOGNE,55 208 €,ESSENCE,129 000 KM,2016,AUTOMATIQUE,72-003
Corolla,Toyota, 24.05.2023, POLOGNE,19 611 €,ESSENCE,20 000 KM,2022,MANUELLE,72-003
C-hr,Toyota, 24.05.2023, POLOGNE,22 730 €,ESSENCE,41 900 KM,2020,AUTOMATIQUE,72-003
Classe glc,Mercedes, 25.05.2023, POLOGNE,32 108 €,DIESEL,111 500 KM,2018,AUTOMATIQUE,72-003
C-hr,Toyota, 29.05.2023, POLOGNE,18 918 €,ESSENCE,36 700 KM,2020,MANUELLE,72-003
Classe sl,Mercedes, 05.07.2023, POLOGNE,23 088 €,ESSENCE,171 850 KM,1994,AUTOMATIQUE,72-003
Punto,Fiat, 12.07.2023, POLOGNE,5 983 €,ESSENCE,126 700 KM,2017,MANUELLE,72-003
Classe cla,Mercedes, 06.08.2023, POLOGNE,13 837 €,ESSENCE,136 100 KM,2013,MANUELLE,72-003
Wrangler,Jeep, 15.08.2023, POLOGNE,59 827 €,ESSENCE,9 500 KM,2022,AUTOMATIQUE,72-003
Tucson,Hyundai, 18.08.2023, POLOGNE,30 941 €,HYBRIDE,20 000 KM,2022,AUTOMATIQUE,72-003
Classe glc,Mercedes, 02.09.2023, POLOGNE,39 749 €,HYBRIDE,36 000 KM,2019,AUTOMATIQUE,72-003
Corolla,Toyota, 02.09.2023, POLOGNE,20 997 €,ESSENCE,36 000 KM,2021,AUTOMATIQUE,72-003
X5,Bmw, 26.09.2023, POLOGNE,63 523 €,DIESEL,95 000 KM,2021,AUTOMATIQUE,72-003
Tiguan,Volkswagen, 03.10.2023, POLOGNE,11 758 €,DIESEL,256 000 KM,2013,AUTOMATIQUE,72-003
I3,Bmw, 14.10.2023, POLOGNE,27 719 €,ELECTRIQUE,13 700 KM,2021,AUTOMATIQUE,72-003
Polo,Volkswagen, 17.10.2023, POLOGNE,9 228 €,DIESEL,78 650 KM,2016,MANUELLE,72-003
Classe b,Mercedes, 17.10.2023, POLOGNE,18 468 €,ESSENCE,39 450 KM,2018,AUTOMATIQUE,72-003
Classe a,Mercedes, 06.11.2023, POLOGNE,3 442 €,DIESEL,222 000 KM,2008,MANUELLE,72-003
Sandero stepway,Dacia, 06.11.2023, POLOGNE,3 915 €,ESSENCE,113 950 KM,2011,MANUELLE,72-003
Serie 1 coupe,Bmw, 12.11.2023, POLOGNE,38 091 €,ESSENCE,84 000 KM,2020,AUTOMATIQUE,72-003
Polo,Volkswagen, 13.11.2023, POLOGNE,2 067 €,ESSENCE,209 950 KM,2000,AUTOMATIQUE,72-003
Qashqai,Nissan, 13.11.2023, POLOGNE,19 854 €,ESSENCE,49 650 KM,2019,MANUELLE,72-003
Serie 5,Bmw, 24.11.2023, POLOGNE,5 290 €,DIESEL,280 000 KM,2002,AUTOMATIQUE,72-003
Mondeo,Ford, 27.11.2023, POLOGNE,1 501 €,ESSENCE,225 500 KM,2005,MANUELLE,72-003
Pathfinder,Nissan, 01.12.2023, POLOGNE,10 523 €,ESSENCE,284 000 KM,2005,AUTOMATIQUE,72-003
Mini,Mini, 05.12.2023, POLOGNE,1 963 €,ESSENCE,305 000 KM,2004,MANUELLE,72-003
Kangoo express,Renault, 08.12.2023, POLOGNE,5 521 €,DIESEL,219 000 KM,2014,MANUELLE,72-003
Xc60,Volvo, 13.12.2023, POLOGNE,23 076 €,DIESEL,134 500 KM,2016,AUTOMATIQUE,72-003
Octavia combi,Skoda, 14.12.2023, POLOGNE,15 477 €,ESSENCE,240 000 KM,2016,MANUELLE,72-003
Serie 3,Bmw, 18.12.2023, POLOGNE,8 073 €,DIESEL,281 950 KM,2009,MANUELLE,72-003
Camry,Toyota, 20.12.2023, POLOGNE,26 111 €,HYBRIDE,45 000 KM,2020,AUTOMATIQUE,72-003
Up!,Volkswagen, 28.12.2023, POLOGNE,8 778 €,ESSENCE,51 000 KM,2019,MANUELLE,72-003
A4,Audi, 28.12.2023, POLOGNE,17 093 €,DIESEL,220 000 KM,2016,AUTOMATIQUE,72-003
A6,Audi, 29.12.2023, POLOGNE,15 453 €,DIESEL,211 000 KM,2013,MANUELLE,72-003
Serie 5,Bmw, 29.12.2023, POLOGNE,5 290 €,DIESEL,281 000 KM,2002,AUTOMATIQUE,72-003
Civic,Honda, 29.12.2023, POLOGNE,3 927 €,ESSENCE,170 000 KM,2008,AUTOMATIQUE,72-003
Multivan,Volkswagen, 30.12.2023, POLOGNE,31 500 €,DIESEL,170 000 KM,2018,AUTOMATIQUE,72-003
Meriva,Opel, 31.12.2023, POLOGNE,924 €,DIESEL,204 198 KM,2004,MANUELLE,72-003
3008,Peugeot, 31.12.2023, POLOGNE,17 532 €,DIESEL,71 000 KM,2017,AUTOMATIQUE,72-003
Antara,Opel, 02.01.2024, POLOGNE,5 313 €,DIESEL,189 303 KM,2006,MANUELLE,72-003
F-pace,Jaguar, 24.05.2023, POLOGNE,27 696 €,ESSENCE,159 000 KM,2017,AUTOMATIQUE,74-105
Tourneo courier,Ford, 08.12.2023, POLOGNE,5 521 €,ESSENCE,220 000 KM,2016,MANUELLE,74-105
Serie 3,Bmw, 21.01.2022, POLOGNE,3 349 €,ESSENCE,170 000 KM,2000,-,74-100
Getz,Hyundai, 21.01.2022, POLOGNE,2 264 €,ESSENCE,136 000 KM,2005,MANUELLE,74-100
Grand cherokee,Jeep, 21.01.2022, POLOGNE,4 551 €,-,240 000 KM,2003,-,74-100
Passat,Volkswagen, 21.01.2022, POLOGNE,6 214 €,-,267 000 KM,2007,-,74-100
S-max,Ford, 21.01.2022, POLOGNE,6 583 €,-,220 000 KM,2006,-,74-100
Focus sw,Ford, 21.01.2022, POLOGNE,2 010 €,DIESEL,176 000 KM,2002,-,74-100
C-max,Ford, 21.01.2022, POLOGNE,5 775 €,DIESEL,115 000 KM,2006,-,74-100
Focus sw,Ford, 21.01.2022, POLOGNE,2 587 €,DIESEL,144 000 KM,2004,-,74-100
Pajero,Mitsubishi, 29.04.2023, POLOGNE,6 006 €,DIESEL,291 000 KM,2005,AUTOMATIQUE,74-100
3008,Peugeot, 23.05.2023, POLOGNE,3 465 €,DIESEL,351 000 KM,2009,MANUELLE,74-100
Serie 5,Bmw, 24.05.2023, POLOGNE,18 456 €,DIESEL,123 000 KM,2016,AUTOMATIQUE,74-100
Grand cherokee,Jeep, 24.05.2023, POLOGNE,32 339 €,DIESEL,130 000 KM,2017,AUTOMATIQUE,74-100
Serie 5,Bmw, 17.06.2023, POLOGNE,17 094 €,DIESEL,250 000 KM,2014,AUTOMATIQUE,74-100
Pajero,Mitsubishi, 11.07.2023, POLOGNE,7 969 €,DIESEL,262 000 KM,2007,AUTOMATIQUE,74-100
Superb,Skoda, 15.09.2023, POLOGNE,14 784 €,DIESEL,281 200 KM,2015,AUTOMATIQUE,74-100
Zafira,Opel, 08.10.2023, POLOGNE,2 425 €,DIESEL,305 000 KM,2008,MANUELLE,74-100
A6,Audi, 17.10.2023, POLOGNE,25 178 €,DIESEL,115 000 KM,2017,AUTOMATIQUE,74-100
A6,Audi, 24.10.2023, POLOGNE,19 750 €,DIESEL,122 000 KM,2014,AUTOMATIQUE,74-100
S-max,Ford, 28.10.2023, POLOGNE,6 699 €,DIESEL,326 000 KM,2011,AUTOMATIQUE,74-100
Bravo,Fiat, 30.10.2023, POLOGNE,3 788 €,ESSENCE,195 419 KM,2010,MANUELLE,74-100
Mondeo sw,Ford, 31.10.2023, POLOGNE,8 085 €,DIESEL,392 000 KM,2015,MANUELLE,74-100
Passat,Volkswagen, 06.11.2023, POLOGNE,3 950 €,ESSENCE,233 000 KM,2005,AUTOMATIQUE,74-100
Serie 5,Bmw, 07.11.2023, POLOGNE,11 065 €,DIESEL,205 700 KM,2012,AUTOMATIQUE,74-100
Galaxy,Ford, 07.11.2023, POLOGNE,3 234 €,DIESEL,399 800 KM,2007,MANUELLE,74-100
C8,Citroen, 09.11.2023, POLOGNE,2 760 €,DIESEL,278 645 KM,2007,MANUELLE,74-100
Corolla,Toyota, 12.11.2023, POLOGNE,2 194 €,ESSENCE,90 000 KM,2004,MANUELLE,74-100
Colt,Mitsubishi, 12.11.2023, POLOGNE,2 287 €,ESSENCE,251 000 KM,2006,MANUELLE,74-100
308 sw,Peugeot, 13.11.2023, POLOGNE,8 524 €,DIESEL,139 200 KM,2018,MANUELLE,74-100
Passat,Volkswagen, 13.11.2023, POLOGNE,1 571 €,ESSENCE,267 522 KM,2001,MANUELLE,74-100
Sintra,Opel, 14.11.2023, POLOGNE,3 349 €,ESSENCE,171 000 KM,1997,AUTOMATIQUE,74-100
Corsa,Opel, 14.11.2023, POLOGNE,2 310 €,ESSENCE,356 000 KM,2011,MANUELLE,74-100
Focus sw,Ford, 14.11.2023, POLOGNE,9 679 €,DIESEL,108 000 KM,2018,MANUELLE,74-100
Maxima,Nissan, 14.11.2023, POLOGNE,5 752 €,ESSENCE,137 016 KM,2000,MANUELLE,74-100
75,Rover, 14.11.2023, POLOGNE,1 027 €,ESSENCE,160 000 KM,2004,MANUELLE,74-100
Compass,Jeep, 14.11.2023, POLOGNE,9 355 €,ESSENCE,160 000 KM,2016,AUTOMATIQUE,74-100
Matrix,Hyundai, 14.11.2023, POLOGNE,1 386 €,ESSENCE,238 000 KM,2009,MANUELLE,74-100
Transporter,Volkswagen, 14.11.2023, POLOGNE,1 663 €,DIESEL,232 000 KM,1991,MANUELLE,74-100
308,Peugeot, 15.11.2023, POLOGNE,7 369 €,ESSENCE,216 400 KM,2016,MANUELLE,74-100
Swift,Suzuki, 19.11.2023, POLOGNE,3 234 €,ESSENCE,177 000 KM,2007,MANUELLE,74-100
Classe c,Mercedes, 20.11.2023, POLOGNE,20 096 €,ESSENCE,63 000 KM,2018,MANUELLE,74-100
Golf,Volkswagen, 20.11.2023, POLOGNE,7 600 €,ESSENCE,166 500 KM,2011,MANUELLE,74-100
C-max,Ford, 23.11.2023, POLOGNE,2 079 €,DIESEL,324 000 KM,2009,MANUELLE,74-100
I30,Hyundai, 24.11.2023, POLOGNE,4 828 €,DIESEL,217 000 KM,2011,MANUELLE,74-100
A5,Audi, 25.11.2023, POLOGNE,16 666 €,DIESEL,154 276 KM,2014,AUTOMATIQUE,74-100
Caravelle,Volkswagen, 26.11.2023, POLOGNE,19 865 €,DIESEL,203 000 KM,2016,MANUELLE,74-100
Focus,Ford, 28.11.2023, POLOGNE,2 056 €,ESSENCE,148 000 KM,2004,MANUELLE,74-100
Corsa,Opel, 28.11.2023, POLOGNE,2 056 €,ESSENCE,188 957 KM,2006,MANUELLE,74-100
Doblo,Fiat, 28.11.2023, POLOGNE,9 217 €,DIESEL,212 735 KM,2015,MANUELLE,74-100
Auris,Toyota, 28.11.2023, POLOGNE,5 983 €,ESSENCE,130 089 KM,2010,MANUELLE,74-100
Micra,Nissan, 28.11.2023, POLOGNE,4 828 €,ESSENCE,170 238 KM,2012,MANUELLE,74-100
Kangoo,Renault, 28.11.2023, POLOGNE,4 597 €,DIESEL,170 859 KM,2011,MANUELLE,74-100
Serie 5,Bmw, 28.11.2023, POLOGNE,6 907 €,ESSENCE,133 726 KM,2006,MANUELLE,74-100
Zafira,Opel, 29.11.2023, POLOGNE,8 755 €,ESSENCE,183 260 KM,2013,MANUELLE,74-100
Orlando,Chevrolet, 29.11.2023, POLOGNE,7 369 €,DIESEL,171 000 KM,2012,MANUELLE,74-100
Ix35,Hyundai, 05.12.2023, POLOGNE,8 316 €,DIESEL,250 000 KM,2013,MANUELLE,74-100
Pajero,Mitsubishi, 07.12.2023, POLOGNE,15 477 €,DIESEL,230 000 KM,2011,AUTOMATIQUE,74-100
Antara,Opel, 09.12.2023, POLOGNE,5 983 €,DIESEL,177 000 KM,2007,MANUELLE,74-100
Qashqai,Nissan, 09.12.2023, POLOGNE,6 445 €,ESSENCE,194 500 KM,2007,MANUELLE,74-100
Golf,Volkswagen, 10.12.2023, POLOGNE,2 056 €,ESSENCE,275 996 KM,2004,MANUELLE,74-100
Qashqai+2,Nissan, 11.12.2023, POLOGNE,4 828 €,ESSENCE,149 000 KM,2008,MANUELLE,74-100
Trafic,Renault, 11.12.2023, POLOGNE,4 735 €,DIESEL,300 KM,2010,MANUELLE,74-100
Q7,Audi, 12.12.2023, POLOGNE,56 801 €,ESSENCE,36 000 KM,2021,AUTOMATIQUE,74-100
Ds4,Citroen, 13.12.2023, POLOGNE,7 600 €,DIESEL,216 000 KM,2015,MANUELLE,74-100
Serie 5 touring,Bmw, 13.12.2023, POLOGNE,55 439 €,DIESEL,35 000 KM,2022,AUTOMATIQUE,74-100
Passat,Volkswagen, 13.12.2023, POLOGNE,9 217 €,DIESEL,188 000 KM,2014,MANUELLE,74-100
Sprinter,Mercedes, 13.12.2023, POLOGNE,1 825 €,DIESEL,320 000 KM,1997,MANUELLE,74-100
Cr-v,Honda, 13.12.2023, POLOGNE,4 366 €,ESSENCE,131 956 KM,2001,MANUELLE,74-100
Clio,Renault, 14.12.2023, POLOGNE,1 825 €,ESSENCE,152 000 KM,2004,MANUELLE,74-100
A3 sportback,Audi, 16.12.2023, POLOGNE,17 324 €,ESSENCE,148 000 KM,2015,AUTOMATIQUE,74-100
Note,Nissan, 17.12.2023, POLOGNE,2 656 €,ESSENCE,224 000 KM,2007,MANUELLE,74-100
A6 allroad,Audi, 17.12.2023, POLOGNE,9 817 €,DIESEL,337 000 KM,2008,AUTOMATIQUE,74-100
Meriva,Opel, 17.12.2023, POLOGNE,4 135 €,DIESEL,260 000 KM,2012,MANUELLE,74-100
Clio,Renault, 18.12.2023, POLOGNE,1 363 €,ESSENCE,164 050 KM,2003,MANUELLE,74-100
Rapid,Skoda, 18.12.2023, POLOGNE,12 474 €,ESSENCE,81 000 KM,2018,AUTOMATIQUE,74-100
Classe e,Mercedes, 18.12.2023, POLOGNE,3 211 €,DIESEL,390 000 KM,2003,AUTOMATIQUE,74-100
Insignia,Opel, 21.12.2023, POLOGNE,7 161 €,DIESEL,170 000 KM,2012,AUTOMATIQUE,74-100
C-zero,Citroen, 21.12.2023, POLOGNE,6 006 €,ELECTRIQUE,60 000 KM,2011,AUTOMATIQUE,74-100
Sedici,Fiat, 21.12.2023, POLOGNE,3 904 €,ESSENCE,184 700 KM,2007,MANUELLE,74-100
Jetta,Volkswagen, 22.12.2023, POLOGNE,5 290 €,ESSENCE,200 380 KM,2009,MANUELLE,74-100
A6,Audi, 22.12.2023, POLOGNE,1 825 €,DIESEL,372 000 KM,2005,MANUELLE,74-100
C-max,Ford, 22.12.2023, POLOGNE,1 270 €,DIESEL,319 300 KM,2005,MANUELLE,74-100
X5,Bmw, 23.12.2023, POLOGNE,6 907 €,DIESEL,338 500 KM,2006,AUTOMATIQUE,74-100
Megane,Renault, 27.12.2023, POLOGNE,2 056 €,ESSENCE,262 000 KM,2006,MANUELLE,74-100
Classe a,Mercedes, 27.12.2023, POLOGNE,1 732 €,DIESEL,264 000 KM,2004,MANUELLE,74-100
Fabia,Skoda, 27.12.2023, POLOGNE,5 544 €,ESSENCE,242 100 KM,2017,MANUELLE,74-100
Aveo,Chevrolet, 27.12.2023, POLOGNE,1 039 €,GPL,336 000 KM,2007,MANUELLE,74-100
Ds4,Citroen, 28.12.2023, POLOGNE,5 775 €,ESSENCE,288 100 KM,2011,MANUELLE,74-100
A2,Audi, 29.12.2023, POLOGNE,3 188 €,DIESEL,241 000 KM,2005,MANUELLE,74-100
Impreza,Subaru, 29.12.2023, POLOGNE,31 184 €,ESSENCE,149 000 KM,2003,MANUELLE,74-100
Cr-v,Honda, 29.12.2023, POLOGNE,21 713 €,ESSENCE,64 400 KM,2015,MANUELLE,74-100
Ds5,Citroen, 29.12.2023, POLOGNE,12 243 €,DIESEL,144 000 KM,2015,AUTOMATIQUE,74-100
Ulysse,Fiat, 30.12.2023, POLOGNE,1 386 €,DIESEL,338 000 KM,2004,MANUELLE,74-100
Golf plus,Volkswagen, 30.12.2023, POLOGNE,3 673 €,ESSENCE,168 500 KM,2006,MANUELLE,74-100
Leon,Seat, 31.12.2023, POLOGNE,2 010 €,ESSENCE,357 000 KM,2000,MANUELLE,74-100
Bipper tepee,Peugeot, 01.01.2024, POLOGNE,4 851 €,DIESEL,143 050 KM,2013,MANUELLE,74-100
A6,Audi, 03.01.2024, POLOGNE,4 597 €,ESSENCE,313 000 KM,2004,AUTOMATIQUE,74-100
A4,Audi, 03.01.2024, POLOGNE,3 673 €,GPL,251 000 KM,2004,MANUELLE,74-100
Renegade,Jeep, 03.01.2024, POLOGNE,12 682 €,ESSENCE,125 000 KM,2015,MANUELLE,74-100
Golf,Volkswagen, 21.01.2022, POLOGNE,1 548 €,-,157 000 KM,2002,-,74-407
A6,Audi, 05.08.2023, POLOGNE,13 398 €,DIESEL,310 000 KM,2012,AUTOMATIQUE,74-407
Touran,Volkswagen, 27.11.2023, POLOGNE,1 894 €,DIESEL,250 000 KM,2004,AUTOMATIQUE,74-407
A4,Audi, 12.12.2023, POLOGNE,19 288 €,DIESEL,270 869 KM,2016,AUTOMATIQUE,74-407
Boxer,Peugeot, 23.12.2023, POLOGNE,12 820 €,DIESEL,570 230 KM,2016,MANUELLE,74-407
323,Mazda, 21.01.2022, POLOGNE,2 194 €,ESSENCE,161 000 KM,2000,-,72-005
Passat,Volkswagen, 21.01.2022, POLOGNE,3 465 €,-,242 000 KM,2003,-,72-005
V40,Volvo, 21.01.2022, POLOGNE,2 633 €,-,236 000 KM,2002,-,72-005
S40,Volvo, 04.06.2023, POLOGNE,4 966 €,DIESEL,257 500 KM,2012,MANUELLE,72-005
Tiguan,Volkswagen, 20.07.2023, POLOGNE,22 614 €,DIESEL,169 500 KM,2018,AUTOMATIQUE,72-005
Classe e,Mercedes, 24.10.2023, POLOGNE,3 927 €,ESSENCE,348 855 KM,2006,AUTOMATIQUE,72-005
