Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Mondeo,Ford, 27.10.2023, POLOGNE,14 553 €,ESSENCE,59 000 KM,2017,MANUELLE,16-500
Touareg,Volkswagen, 30.10.2023, POLOGNE,4 597 €,DIESEL,312 000 KM,2004,MANUELLE,16-500
Brz,Subaru, 14.11.2023, POLOGNE,18 480 €,ESSENCE,139 000 KM,2017,MANUELLE,16-500
Altea,Seat, 27.11.2023, POLOGNE,2 980 €,GPL,204 000 KM,2004,MANUELLE,16-500
Ducato,Fiat, 27.11.2023, POLOGNE,4 366 €,DIESEL,360 000 KM,2008,MANUELLE,16-500
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Serie 5,Bmw, 21.01.2022, POLOGNE,4 135 €,-,266 000 KM,2001,-,16-515
Baja,Subaru, 21.10.2023, POLOGNE,6 676 €,ESSENCE,170 000 KM,2005,AUTOMATIQUE,16-515
A6,Audi, 14.11.2023, POLOGNE,1 478 €,DIESEL,347 000 KM,2001,MANUELLE,16-515
L200,Mitsubishi, 22.12.2023, POLOGNE,3 696 €,DIESEL,422 000 KM,1999,MANUELLE,16-515
A6,Audi, 23.12.2023, POLOGNE,21 944 €,ESSENCE,202 000 KM,2008,AUTOMATIQUE,16-515
Qashqai,Nissan, 28.12.2023, POLOGNE,13 398 €,DIESEL,161 000 KM,2017,MANUELLE,16-515
Cerato,Kia, 28.12.2023, POLOGNE,1 709 €,DIESEL,267 750 KM,2005,MANUELLE,16-515
X1,Bmw, 31.12.2023, POLOGNE,9 009 €,DIESEL,231 000 KM,2012,MANUELLE,16-515
Q7,Audi, 01.01.2024, POLOGNE,8 893 €,DIESEL,280 000 KM,2007,AUTOMATIQUE,16-515
A6,Audi, 21.01.2022, POLOGNE,3 580 €,-,230 000 KM,2003,-,16-500
Serie 5,Bmw, 21.01.2022, POLOGNE,3 580 €,-,249 000 KM,2002,-,16-500
626,Mazda, 21.01.2022, POLOGNE,1 732 €,ESSENCE,150 000 KM,1998,-,16-500
Zafira,Opel, 21.01.2022, POLOGNE,2 310 €,-,203 631 KM,2000,-,16-500
Yaris,Toyota, 21.01.2022, POLOGNE,2 194 €,-,185 553 KM,2000,-,16-500
Avensis break,Toyota, 21.01.2022, POLOGNE,6 699 €,-,179 500 KM,2006,-,16-500
Xsara picasso,Citroen, 21.01.2022, POLOGNE,2 033 €,-,165 000 KM,2001,-,16-500
Maverick,Ford, 29.04.2023, POLOGNE,2 633 €,DIESEL,250 451 KM,1996,MANUELLE,16-500
V8,Audi, 18.07.2023, POLOGNE,6 930 €,ESSENCE,372 000 KM,1996,MANUELLE,16-500
Forester,Subaru, 02.10.2023, POLOGNE,15 014 €,ESSENCE,116 000 KM,2017,AUTOMATIQUE,16-500
Espace,Renault, 15.10.2023, POLOGNE,2 308 €,DIESEL,350 000 KM,2006,MANUELLE,16-500
Mondeo,Ford, 27.10.2023, POLOGNE,14 553 €,ESSENCE,59 000 KM,2017,MANUELLE,16-500
Touareg,Volkswagen, 30.10.2023, POLOGNE,4 597 €,DIESEL,312 000 KM,2004,MANUELLE,16-500
Brz,Subaru, 14.11.2023, POLOGNE,18 480 €,ESSENCE,139 000 KM,2017,MANUELLE,16-500
Altea,Seat, 27.11.2023, POLOGNE,2 980 €,GPL,204 000 KM,2004,MANUELLE,16-500
Ducato,Fiat, 27.11.2023, POLOGNE,4 366 €,DIESEL,360 000 KM,2008,MANUELLE,16-500
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Galloper,Hyundai, 31.12.2023, POLOGNE,3 349 €,DIESEL,247 122 KM,2001,MANUELLE,16-506
X5,Bmw, 31.10.2023, POLOGNE,11 319 €,GPL,270 000 KM,2008,AUTOMATIQUE,16-503
Pathfinder,Nissan, 12.12.2023, POLOGNE,7 161 €,DIESEL,222 900 KM,2007,MANUELLE,16-503
Sprinter,Mercedes, 17.12.2023, POLOGNE,6 352 €,DIESEL,280 000 KM,2005,MANUELLE,16-503
Octavia,Skoda, 19.12.2023, POLOGNE,693 €,DIESEL,490 622 KM,2004,MANUELLE,16-503
Insignia,Opel, 20.11.2023, POLOGNE,5 752 €,DIESEL,260 578 KM,2010,AUTOMATIQUE,16-404
Tipo,Fiat, 19.12.2023, POLOGNE,7 392 €,GPL,107 000 KM,2016,MANUELLE,16-404
Passat,Volkswagen, 14.11.2023, POLOGNE,3 349 €,DIESEL,367 000 KM,2009,MANUELLE,16-326
A6,Audi, 21.01.2022, POLOGNE,4 989 €,-,-,2002,-,16-400
A6,Audi, 21.01.2022, POLOGNE,3 673 €,-,230 000 KM,1999,-,16-400
A6,Audi, 21.01.2022, POLOGNE,6 144 €,DIESEL,208 700 KM,2001,-,16-400
A6,Audi, 21.01.2022, POLOGNE,9 009 €,-,183 000 KM,2005,-,16-400
X3,Bmw, 21.01.2022, POLOGNE,10 395 €,-,170 000 KM,2006,-,16-400
X5,Bmw, 21.01.2022, POLOGNE,15 015 €,-,220 005 KM,2006,-,16-400
X5,Bmw, 21.01.2022, POLOGNE,13 167 €,-,223 000 KM,2006,-,16-400
Vito,Mercedes, 21.01.2022, POLOGNE,1 663 €,-,240 KM,1998,-,16-400
Classe e,Mercedes, 21.01.2022, POLOGNE,7 392 €,-,-,2004,-,16-400
Classe a,Mercedes, 21.01.2022, POLOGNE,2 425 €,-,135 000 KM,2001,-,16-400
Classe clk,Mercedes, 21.01.2022, POLOGNE,3 095 €,ESSENCE,240 000 KM,2000,-,16-400
Classe a,Mercedes, 21.01.2022, POLOGNE,5 729 €,DIESEL,166 824 KM,2005,-,16-400
Santa fe,Hyundai, 21.01.2022, POLOGNE,4 320 €,DIESEL,130 000 KM,2005,MANUELLE,16-400
3,Mazda, 21.01.2022, POLOGNE,4 966 €,-,170 000 KM,2006,-,16-400
Premacy,Mazda, 21.01.2022, POLOGNE,2 472 €,-,281 000 KM,2002,-,16-400
2,Mazda, 21.01.2022, POLOGNE,3 373 €,DIESEL,162 340 KM,2003,-,16-400
307,Peugeot, 21.01.2022, POLOGNE,4 597 €,-,98 000 KM,2006,-,16-400
Classe e break,Mercedes, 28.12.2023, PAYS-BAS,NC,DIESEL,22 933 KM,1980,AUTOMATIQUE,5480
Vectra,Opel, 21.01.2022, POLOGNE,5 082 €,-,227 758 KM,2005,-,16-400
307,Peugeot, 21.01.2022, POLOGNE,3 557 €,DIESEL,147 878 KM,2005,-,16-400
Pathfinder,Nissan, 21.01.2022, POLOGNE,9 240 €,-,186 000 KM,2005,-,16-400
Lancer,Mitsubishi, 21.01.2022, POLOGNE,7 969 €,-,44 000 KM,2009,-,16-400
Astra,Opel, 21.01.2022, POLOGNE,3 280 €,-,147 200 KM,2006,-,16-400
Outlander,Mitsubishi, 21.01.2022, POLOGNE,4 042 €,-,307 000 KM,2004,-,16-400
Galant,Mitsubishi, 21.01.2022, POLOGNE,3 211 €,-,99 100 KM,2001,-,16-400
Transporter,Volkswagen, 21.01.2022, POLOGNE,4 603 €,-,306 000 KM,2002,-,16-400
Sharan,Volkswagen, 21.01.2022, POLOGNE,3 165 €,-,209 000 KM,2000,-,16-400
Passat,Volkswagen, 21.01.2022, POLOGNE,1 247 €,-,260 000 KM,1998,-,16-400
Passat,Volkswagen, 21.01.2022, POLOGNE,4 805 €,-,218 531 KM,2002,-,16-400
Bora,Volkswagen, 21.01.2022, POLOGNE,4 296 €,DIESEL,-,2002,-,16-400
Golf,Volkswagen, 21.01.2022, POLOGNE,3 534 €,DIESEL,202 100 KM,2001,-,16-400
Touran,Volkswagen, 21.01.2022, POLOGNE,7 507 €,-,235 126 KM,2007,-,16-400
Rav4,Toyota, 21.01.2022, POLOGNE,6 468 €,-,250 000 KM,2005,-,16-400
Passat,Volkswagen, 21.01.2022, POLOGNE,3 095 €,DIESEL,272 000 KM,2001,-,16-400
Bora,Volkswagen, 21.01.2022, POLOGNE,4 574 €,DIESEL,189 230 KM,2002,-,16-400
Corolla,Toyota, 21.01.2022, POLOGNE,4 366 €,DIESEL,192 299 KM,2003,-,16-400
Octavia combi,Skoda, 21.01.2022, POLOGNE,4 920 €,-,210 000 KM,2006,-,16-400
Octavia combi,Skoda, 21.01.2022, POLOGNE,2 518 €,-,298 543 KM,2000,-,16-400
Leon,Seat, 21.01.2022, POLOGNE,3 465 €,-,175 723 KM,2004,-,16-400
Leon,Seat, 21.01.2022, POLOGNE,3 557 €,DIESEL,183 094 KM,2000,-,16-400
Ibiza,Seat, 21.01.2022, POLOGNE,5 036 €,DIESEL,85 028 KM,2007,-,16-400
Sx4,Suzuki, 21.01.2022, POLOGNE,6 606 €,-,127 221 KM,2007,-,16-400
S40,Volvo, 21.01.2022, POLOGNE,6 653 €,DIESEL,192 800 KM,2006,-,16-400
Classe e break,Mercedes, 28.12.2023, PAYS-BAS,NC,DIESEL,22 933 KM,1980,AUTOMATIQUE,5480
Octavia combi,Skoda, 21.01.2022, POLOGNE,3 511 €,DIESEL,219 200 KM,2002,-,16-400
Pacifica,Chrysler, 21.01.2022, POLOGNE,10 395 €,ESSENCE,91 000 KM,2006,-,16-400
Mondeo sw,Ford, 21.01.2022, POLOGNE,2 749 €,-,131 871 KM,2004,-,16-400
Tourneo connect,Ford, 25.09.2022, POLOGNE,NC,DIESEL,-,2010,MANUELLE,16-400
Alhambra,Seat, 25.09.2022, POLOGNE,1 756 €,DIESEL,310 300 KM,2004,AUTOMATIQUE,16-400
X5,Bmw, 11.11.2022, POLOGNE,NC,DIESEL,247 000 KM,2012,AUTOMATIQUE,16-400
Cr-v,Honda, 07.12.2022, POLOGNE,7 346 €,DIESEL,278 000 KM,2009,MANUELLE,16-400
Passat,Volkswagen, 14.01.2023, POLOGNE,NC,DIESEL,120 300 KM,2010,AUTOMATIQUE,16-400
Tiguan,Volkswagen, 04.04.2023, POLOGNE,NC,DIESEL,186 200 KM,2013,MANUELLE,16-400
Corsa van,Opel, 29.04.2023, POLOGNE,1 132 €,ESSENCE,395 000 KM,2006,MANUELLE,16-400
Venga,Kia, 02.05.2023, POLOGNE,10 603 €,ESSENCE,113 800 KM,2015,MANUELLE,16-400
Scenic,Renault, 11.05.2023, POLOGNE,8 963 €,ESSENCE,102 839 KM,2013,MANUELLE,16-400
I30,Hyundai, 12.05.2023, POLOGNE,6 352 €,DIESEL,243 700 KM,2013,MANUELLE,16-400
Golf sw,Volkswagen, 12.05.2023, POLOGNE,12 127 €,DIESEL,157 600 KM,2019,MANUELLE,16-400
